business_id,cool,date,funny,review_id,stars,text,useful,user_id
ZAqRr1-DnfZU6jIYCJ455Q,0,2012-06-25 19:55:43,0,7JM14tykK-ptJxgNBvnXZg,3.0,"This Starbucks used to be really good.  Maybe it's under new management?

They poured me too much coffee and so when I went to put in milk, it totally overflowed all over my hands, burning me. I asked the girl, ""Can I have less coffee so I can fill this with milk, please?"" and she just poured some of it out, when it was obvious I had already put in some milk (and thus, the mix wouldn't be quite right).  I had to meakly ask if I could have another coffee (just regular Pike), which should have been her first instinct.   They take forever if they're busy, as well, and usually with no smiles.  They get three stars because the product tastes the same (although sometimes the frapps from here aren't blended well), but I just expect an extra little bit of cheer from Starbucks' workers.",0,m5b84-nPPVNLlDtZyVGZ3w
gMbVPPDaBg-5AM_iMq_TqQ,0,2018-04-03 21:01:33,0,-tJRrH4z03H5zqkj2yvycQ,3.0,In terms of Tim Hortons this is a decent one and the experience is certainly more pleasant than at the McDonalds next door.,0,2HjBjUrqjjVfopPfghgpqw
vtrtF2hnF9ZeXiJNcAl81g,0,2010-11-23 19:22:03,0,HPQTpMFljdVp4UFpAIBQWA,2.0,"I generally avoid this Starbucks because the lineup is always long and so is the wait for anything I've ever ordered. You can actually SIT (that is if you can FIND a seat) and wait for your drink, or you can wait in line with the other sullen-looking patrons. The staff are mostly friendly but I don't understand why they can't hire more - I've been here 20+ times over the last 2 years and I've waited at least 5-10 minutes AFTER ordering every time.

There is hardly ever a place to sit because students set up camp and stay for hours, which is fine but not exactly welcoming for other patrons. Bottom line: try another location for faster service.",0,XIkPvspzRAoEp7McGt9rdw
_i2KbUK_m3A_2A7ySXYJJw,0,2019-07-17 02:10:56,0,4MWtNvnKSofLD07xzimgwA,1.0,"This Tim's has not only screwed up my order once, but multiple times. I will never give another dollar to this location, because even when my order is right, my tomatoes are pink, lettuce is brown and chicken is dry.",0,SDEQqfiLuwbVGZNSqJTS7w
F5_iJtwu4b2_JEryCczvDA,0,2015-11-15 14:37:22,1,PWDcMiMGVgoI9rLuclwmMQ,5.0,"The people here are really friend and nice. There is one girl that looks like Dyneras from Game of Thrones. I like when she makes my coffee but I just wish she would say ""where are my dragons"" but oh well.

The coffee is always good but I seriously recommend the clover brewed coffee. The best coffee I've ever tasted. 

The red cups are as offensive as them not ever getting my name right

I will come again as should you",1,s9nJKWM-WIpDGcLw46XKoA
F5_iJtwu4b2_JEryCczvDA,0,2019-06-04 22:33:20,0,kx9RrmTB0_xgKsxIup4R5Q,4.0,"It's a really nice Starbucks. You can tell it's well kept from the clean decor and the friendly staff who seem to really enjoy their work. I am also quite impressed by its calm, quite atmosphere despite being on Church St. 

Ground floor seems a bit tight but if you go up, you will find the second floor a great place to study with a lot of comfortable couches. Had I lived closer, I would definitely bring some work over to do here lol. 

I approve of their plastic straw termination as well. However I did not get any paper straw at the self serve bar at my visit. 

As for the drink itself, my mango dragonfruit refresher was great, yet with a good amount of ice. I don't know Starbucks' protocol on ""no ice"" but I'll try requesting it next time!",2,9gCAt3MUi1gEr5t519ckRA
ZPm0sW2v9sjbwzhm-_ssnQ,1,2013-10-21 15:33:11,0,hRzH4ilvSQ3t7kNkNFoHaw,1.0,"You'd think that an international franchise with locations worldwide would adhere to a basic level of hygiene. Well don't hold your breath: this location keeps dirty tables and flies buzzing around. ARGH!

It's a small location so keeping your 6 tables in the front clean is NOT a difficult endeavour. I conducted a small social experiment. I wiped my table down and left the dirty napkin on top of the counter where they call & bring out your specialty drinks. After a little under 2 hours (time I spent there), that napkin was still on the counter!

I am glad I only ordered a tea because I can only imagine how dirty the kitchen appliances used to make specialty drinks are!  I am disgusted that the 2 young women working the shift could not clean up the counter. Let alone deal with a fly buzzing around.",3,--Qh8yKWAvIP4V4K8ZPfHA
KwwbRKtKO8BLQn5nPSpkZw,15,2019-05-07 00:19:48,11,U2H6wE6VLHjrgbj6O0bTiQ,3.0,"This TIm's is located in the same building as the Hockey Hall of Fame and so it has some hockey memorabilia on display. Otherwise, it's a Timmy's with hot coffee, sandwiches, donuts and the like.

Free wifi worked well. There are some tables in the atrium of the building and also six or so in the back of the restaurant where there are some power outlets, too.

No one seemed to mind that I nursed my small coffee (only $2!) for about an hour while I did some Internet and Yelp. There was a young lady here before I arrived and after I left that appeared to be studying. No homeless inside.

[Review 10981 overall, 753 of 2019.]",20,hWDybu_KvYLSdEFzGrniTw
rXpQGo2Y2tWl2_4pWpv5BQ,0,2019-04-02 17:16:53,0,v5i4nB0F23pyuqzCyC9F2A,1.0,"I have been almost in every branch of Tim Hortons,this one is the worst,,all the employees have an attitude to the clients ,whenever you ask something they serve you in a rude way i don't know why......",0,MM5r7XR6_ASzge0hIz33OQ
yklSVLflZ02xaoylbjtRjw,0,2016-04-04 18:25:48,0,6wjQsbf1RGxU0cSSjzwl7Q,2.0,"I have been going to this starbucks for years as it is close to my office.  They use to have a great service and a wonderful team always in a good mood and work so well together.  After the renovation, management changed and most of the previous staff were gone.  Even though the manager tries hard, she is often found yelling at her staff and being very disruptive.  The staff don't work as a team and often on their toes.  Every week, the staff changes and so there no continuity and no way to build a team.
 
The worse complain I have is the fact that they have stopped brewing blond coffee after 11:00 or 12:00 which is extremely frustrating.  I love blond and find pike too harsh.  I don't enjoy it.  I do have the choice of getting pour over but it often takes time as someone has to manually do it and the store is often busy.  So I end up getting pike and not enjoying my coffee as much as should be.  I asked 3 starbucks in the same area (on Queen) and they all brew blond until 4 or 5 pm.  So I don't understand why this Starbucks does not.  They told me that there is no enough demand but I know many that ask for it and I feel that it is a choice by the manager to not brew the coffee. 
 
So disappointed.",1,1vT3NOH7ShZWrDuO2UgsdQ
JE8FVuAJgoPVwou6NzYe3g,24,2019-02-13 15:56:15,8,tqiDITha93J4wccWuN-Egg,5.0,"I find this Starbucks to be the coziest in town. It has floor to ceiling windows which is great for people watching, it is located right at the corner of Peter & Adelaide and faces the The Commodore Building..the staff here is extremely friendly, and they do my tall blonde americano really well....",17,kbB1FfCf1NsJN-PZAQ0xwQ
vtrtF2hnF9ZeXiJNcAl81g,1,2019-07-21 20:03:34,1,A9ofw3sq12xU9hmB2OMgkg,1.0,I actually went to the effort of creating a listing for this Starbucks on Yelp just to warn ppl about how crap this place is. It's sketchy in of itself that they don't have a listing unlike all the other Starbucks in the area. This place makes the worst drinks of any Starbucks I've ever been to in either the US or anywhere in Canada...and I've been a regular at tons of Starbucks over the years. They completely rip you off. How is it that when I order the exact same drink at this Starbucks it's always significantly more expensive here than any other Starbucks in Toronto I've been to (including the one down the street from this location)?? They put so much ice in their drinks here that when they scooped it out bc they forgot I'd ordered it without ice I was left with literally one-third of the cup full. They put so much foam in their drinks I couldn't even find the liquid...when I scooped out some foam the latte only came up to halfway of the cup. Their frappuccinos are foamy which may sound good on paper but is actually disgusting af...iced capps from Tim's are less than half the price and have a nicer texture. They'll charge you here with extras for everything: $0.80 for a splash of lactose free milk...and then tell you they've run out. Avoid this Starbucks at all costs!!!! Did I mention the bathrooms are disgusting?,2,J0No49I6t2HM-8xOdnvdDg
vtrtF2hnF9ZeXiJNcAl81g,1,2016-07-26 21:23:15,2,nNBcj_mwJTvYKJGJEfyipg,1.0,"I asked them to add Some hot water to my Espresso , I think they added tap water to it
Disgusting !",1,pYvTA-bRh-S0uOzK9ZiOqw
vtrtF2hnF9ZeXiJNcAl81g,0,2017-07-07 04:03:07,0,5Ce2Hx4ZBmv7GnG1tJCdzQ,5.0,"There is now a new Starbucks location in the Northwest corner of Bayview Village (formerly a Timothy's). 

Service is always good, nothing to complain about. Except they don't write my name on my cup anymore. I thought I was special :(

Protip - There is an outdoor patio",0,ULgXqB_bArS3uN4Qo_KvZQ
yklSVLflZ02xaoylbjtRjw,2,2012-01-30 18:57:04,0,N_KmlDBC6Y4q7hY_LK2xmg,5.0,"I don't normally review Starbucks, but i'm reviewing this one TWICE. I just want to point out that one of the baristas, Kris, really knows what he's doing with the drinks and is very insightful on the customizations people look for.

My favourite SB location of all time!",1,HyXK2GNR9i4SWpLQGOqQYQ
vtrtF2hnF9ZeXiJNcAl81g,2,2019-01-12 20:33:49,2,iGcQGjHbJzbOtTMSyqO4NQ,3.0,"This ""newer"" Starbucks at Bayview Village replaced their location inside Chapters/Indigo. 

Seating here is quite limited but I don't think that is an issue as you can always take your drinks to go and enjoy it in the seating inside the mall instead.

Ordering using the App is advised as it is so much quicker and efficient.",4,CxDOIDnH8gp9KXzpBHJYXw
F5_iJtwu4b2_JEryCczvDA,0,2019-06-27 23:14:48,0,EqV4FYURvoP4fgjTJGelLA,5.0,This a nice and clean place to enjoy a cup of java or a cold ice tea.  The staff are efficient and polite... another place to stop and enjoy!,0,6CHrnl2-SHQi9vn9hwwPIw
dnuK5s5dIDRlSfQywM5wAg,0,2019-05-08 21:21:38,0,0--LCsxYi-6opGy5J4NGdQ,1.0,"This has got to be the worst location in Scarborough. I've gone here two weeks in a row to order the Timmies Minis 2 piece chicken combo for my kids. Both times, they have been unable to fulfil my order because they do not have chicken strips available. Prior to that, when they did actually have chicken strips, they were cooked horribly. They were hard and you couldn't even bite into them. 

Whoever runs that franchise, should take take note. How are they not able to fulfil my order two weeks in a row? Surely, I can't be the only one ordering chicken strips in the late afternoon!",0,n0NK74Q99koPIhLpGPeyDw
RfRKUfYJq1aW-m2baBApxg,0,2019-11-01 11:27:14,0,6gh3sMo6uYsDnQ7GvkWIUA,3.0,Great and friendly staff ruined by choice of music. It's like a nightclub in here depending on the people on shift. You are better to get a take out or drive through.,0,Q-aw9TtZ58uXXikE54fY1w
u1AakDceJqPYWqme4k4dfA,0,2019-03-08 16:15:35,0,MQ7O8R8JwZ05ynkSUZPcUQ,5.0,"The size of the restaurant is about the same as others but there are unique differences. The are simulated wood and marble tables and better chairs making the place more cozy. There is a TV and a fireplace (which was actually on when outside was -8C). The staff was nice and average speed. 

It is nice they have some 30-min parking spots. I've never seen that at any other Tim Hortons in a mall.

There are washrooms and free WiFi. There are also 2 high chairs.",1,--UOvCH5qEgdNQ8lzR8QYQ
ZPm0sW2v9sjbwzhm-_ssnQ,1,2015-07-27 19:20:46,1,El0CQQ8EYY9yXkFk8gvs5A,3.0,"Your average Starbucks. I used to work in the area so I'd come here at least once a day for my caffeine fix. It's always busy here (likely because of its location). There's a patio area that faces Erskine, which is nice on hot summer days. The space is quite small so there are maybe 3, 4 tables max. It's a great place for people watching as there are all different walks of life here. Nothing really stands out for me that I would give this place four or five stars. I ordered a drink and they made a mistake so I was given an extra drink for free, which was appreciated.

Good for: coffee",0,V4TPbscN8JsFbEFiwOVBKw
KwwbRKtKO8BLQn5nPSpkZw,0,2019-06-14 13:43:34,0,KLkVOxe8pdYZKjBZSZ2Otw,3.0,"The meme that goes ""Hit or miss I guess they never miss, huh?"" comes to mind whenever I think of this Tim Horton's location. Sometimes your order is bang on...and sometimes its something completely out in left field. 

The location is almost always packed due to it being in association with the Hockey Hall of Fame touristic attraction. You can get a novelty doughnut here based on that association. However, the line-ups are massive. The service can be either quick and efficient or have you imaging table flipping action. Most of the staff is nice but you get some prickly pears here so you have been warned!",0,D4fp_dBszPtWwpfUcRuvbQ
ofPJI_-wYnt_tPF0rSR0dQ,2,2014-11-27 19:02:40,0,kKhE8Yd0NNVVa_q-xbl4EA,5.0,This is my favorite Starbucks! I usually come here a few mornings each week to grab a coffee on my way to the gym and they never disappoint. The service stands out among Starbucks as being especially friendly and professional - Alex (the barista) even remembers my name and preferences. The booths here are a nice touch and in the warm weather it's nice to sit on their patio/sidewalk under the umbrellas.,3,XIkPvspzRAoEp7McGt9rdw
ofPJI_-wYnt_tPF0rSR0dQ,1,2014-10-28 20:53:28,1,qe8HINVz_bEOL6HF2z91Fw,5.0,This Starbucks may not be the biggest and is in a office tower but this location has the most efficient and friendly staff of any Starbucks I've been too. Never had any problems with my orders at this location.,2,SkdFbSLYx1UdeRiaQ4HtOw
JE8FVuAJgoPVwou6NzYe3g,1,2017-12-02 20:09:11,0,SBlm6cM5auUPugORtTW4fg,5.0,This is a super friendly and efficient Starbucks. Nicest bunch of people working here!!! Definitely my favorite Starbucks!,0,0Ev4iM7owuuw0M83mG4qGw
F5_iJtwu4b2_JEryCczvDA,0,2019-12-01 18:56:56,0,osq83h2_Sje1AOhPBMCakg,1.0,"You got 6-7 working at the bar and I stood there for literally 5 minutes, guess everyone is too busy chatting to provide basic customer at the cash register. Manager of this location needs to hire more competent employees.",0,uJH5HONfifv7mSTfaDc33Q
KwwbRKtKO8BLQn5nPSpkZw,58,2017-10-03 12:48:44,49,eRoZwE6zuaq6rGW2GM9D-A,5.0,"Tim Hortons was founded in 1964 by Hockey Legend Tim Horton who played for the Toronto Maple Leafs. Despite his death in 1974 due to a car accident, his memory lives on through the beloved Canadian chain of Tim Hortons specializing in affordable and delicious coffee and donuts. When in Canada, it is essential to stop by a Tim Hortons. They are EVERYWHERE!! :) 

This location of Tim Hortons is a Hall of Fame special edition Tim Hortons since it is located right outside of the Hockey Hall of Fame. You can see jerseys displayed around the business in the Sam Pollock Square. On the day that I visited, there was even a Tim Hortons backdrop that I proudly took a selfie with!! 

I had a Maple Dip classic donut ($0.99 CAD) and a medium Original Iced Capp ($2.99 CAD). My Maple donut was perfect!!!!! It was the perfect amount of sweetness. The donut to glaze ratio is on point. I also really enjoyed the Iced Capp on the hot record breaking heat day that I happened to be visiting Canada. I really need a Tim Hortons near me in the states. I love Tim Hortons so much I am already ordering their brand of coffee off Amazon. 

In addition to being tasty and affordable I feel like Tim Hortons is engrained into the Canadian culture. When it is playoff season I know that this location of Tim Hortons even has limited edition Toronto Maple Leafs and Toronto Blue Jay donuts. That must be exciting for the strong spirited fans. 

Also the service was perfect. The lady who was helping me was the sweetest soul!! It is true what they say -- CANADIANS ARE SO NICE!! I love Canada!! 

My only regret is that I did not buy any Timbits. These are the Tim Horton's special donut holes (what we call them where I come from) and I heard that they are amazing. It was so early in the day and I didn't want to hold it all day walking around downtown Toronto so I couldn't get it. *sigh* It's okay though, this just means that I need to fly back to Canada ASAP!! ;)",58,W81-CPVrM9c6F8XiNuEUvA
6rsMnUHe7Z9U5t6W4NPPkg,1,2019-05-10 06:12:31,0,csD_ZNtxxAySfru7iRzV0A,2.0,"I have recently discovered tim horton's (since i am from america) and i absolutely love it, except for this one. It is right around the corner from where i'm staying and i've been going twice a day especially bc it's convenient at 230 am. But what I have noticed is it's super dirty at night, like SUPER dirty. there are crayons, food, and napkins everywhere! Also, the night shift workers are apparently incoherent when it comes to simple orders. i'll just be going for a morning coffee for the rest of my stay bc that's good at least!",1,g3Lt8iRf3EmE2-3flWv83w
u1AakDceJqPYWqme4k4dfA,0,2014-04-13 21:51:48,6,Ua4TrVeE6R1Kkku_huk0Eg,4.0,"FatCat run Toronto Yonge st 10K this morning and now come to Tim Horton's to relax his paws, and learn more about economy conditions and stock market.

You thinking ""Why FatCat waste time making review for Tim Horton's..???"".  FatCat understand your concern. FatCat very busy cat with many irons in fire. But this Tim Horton's impress FatCat more than other Tim Horton's FatCat visit before. 

Don't get FatCat wrong. Tim Horton coffee still taste like donkey pee to FatCat. But FatCat like some consistency in life and Tim Horton very consistent.

Things FatCat like
- layout and decor VERY nice at this location.
- food is always fresh here
- service is always fast here
- location not too far from where FatCat sleep at nite
- this store carry pretzel bagel.  Please Mr Horton..  Not discontinue pretzel bagel from stores..  FatCat not like your coffee much but he love your specialty bagels... Thank you....",0,ieBACowrCiUvNot5p9moNg
yklSVLflZ02xaoylbjtRjw,0,2018-05-23 14:18:52,0,_PfsMWpFclTAN1UVkkeVeA,1.0,"Just saw a cockroach in the washroom so you might want to get that checked out. Also the washroom was a mess, and that's never a good sign.",1,Lkvvuib5V_Vfa1NYD8DM3w
UaoAGXDJPcpP7yObGZGD_Q,0,2013-02-11 15:01:07,8,eb0xOT5WoGH16ZuNQeoI6A,1.0,"Must you insist on putting Lavita at the sandwich station?? The woman couldn't make a wrap to save her life!  She puts all the cheese at the bottom of my breakfast wrap, she stacks the meat in one spot and I don't even know what's going on with the eggs! Why can't you evenly distribute the ingredients Lavita? I just don't get it.  Is she family? Is she somebody's aunt? Is that why her reign of terror continues at this Tim's? Because she's not good at making sandwiches and she always screws up on orders.  So what is it? Tell us.  Tell your customers why Lavita is so special that she doesn't need to know how to make sandwiches or take orders properly.  I'll be here waiting for response with my lop-sided, not-worth-a-damn breakfast wrap.",1,Y1zzn6_oMo6RXl9rlwy6Iw
JE8FVuAJgoPVwou6NzYe3g,0,2018-08-20 00:31:53,1,Is5GM5zcUWtF_QCm9mehEg,3.0,"If you want all your clothes( down to underwear) and belongings smell like burnt coffee, go sit in this place and work.

Otherwise everything is great about this Starbucks.",0,tjA-Hm1USeqJIbh1ZcnMQw
vtrtF2hnF9ZeXiJNcAl81g,0,2019-07-27 00:04:30,0,aXjF-FiSOa5E_t-VGaMREw,1.0,"I would give this a -5 if I could but sadly it's not possible.


Firstly, the attitude of the workers there are HORRIBLE. They are very rude and are impatient. I was ordering there and every time I wanted to add things to my order she would  be like r u done? Or be like ughhhh. Very rude. And she also spelled my name wrong tho I told her multiple times how to spell it. And this isn't just one time, it has happened many times before.


Secondly, there drinks and food are TERRIBLE. First it takes like 15 mins to make a drink and it's not even busy. Also, I have ordered multiple drink there and every time I got food poisoned, yes u read it right, food poisoned. I got a very bad stomachache and had diarrhea for the whole day and felt very nauseous. And after it I thought, well this was only once, it not gonna happen and u bet, IT HAPPENED AGAIN!!! So after that I decided to never, EVER come here again.


My last complain is the space. It is very small to the point that when u try to wait for ur drink u have very little space. And there is nowhere to sit down at because of how many seats they had.That was very disappointing.


Overall if u love urself and value ur health, pls don't go there. Trust me.",0,CseNhkmVy7dWKl0146aXvw
ZPm0sW2v9sjbwzhm-_ssnQ,1,2016-10-09 05:07:50,0,1l87lNM_J9PvceLtsnavcA,2.0,"Of all the choices of Starbucks in the area, this is the only one I actively avoid if possible. There IS an outdoor seating area, which is nice in warmer months. Otherwise, I find this location to be less efficient than others, and I can't get over what seems like the smell of a dirty mop that is always lingering in the air here. Makes me wonder about the cleanliness of the rest of the place...

I'd recommend walking about a minute south to the next Starbucks if you've got the time.",0,MZGZTUVMey7hzdwGirPcmw
6rsMnUHe7Z9U5t6W4NPPkg,2,2017-06-05 23:42:28,0,GusqR7IWiPolFEuSOJVsRw,4.0,"THE BIG: Located on the corner of Fort York Blvd and Dan Leckie way. Spacious seating inside and decor is sleek and modern. Some street parking but most lots are underground and metered.

THE BLACK AND WHITE: I stayed at an airbnb close to this Tim Horton's while staying in Canada, so I frequented this place often. I had to see what the fuss was for Tim Horton's since I've seen it in so many of my favorite Canadian Youtubers videos. And in short: Too sweet.

I normally get a small black coffee but I was intrigued by the latte. It was bout $2.70 CAD and only came in one size (I think it was a medium). The top of the drink was good...but it got super sweet the further down the drink I went. I have a sweet tooth but not when it comes to my drinks. Same went for the mocha ice coffee...which was suppose to come out in ice cubes but the people behind the bar blended it.

The carrot cake muffin was absolutely delicious. In the middle, there was sour cream icing which just topped it all off. I would have to say, that was the star of the order. 

Perk! This place is open 24/7. Thank you Canada!

THE FINAL BAMBOO: Carrot cake muffin, latte, and mocha ice coffee turned out to be $4.76 USD. The same items would cost $12 at a Starbucks in DC. When should I move to Canada?",3,H7-iXLcIFDBNxK8GpZrHPg
F5_iJtwu4b2_JEryCczvDA,0,2019-08-09 21:27:54,0,4S3eAYcKZiVUY5q1mHHtNw,5.0,"LOCE the new straw-less lid.
Read a lot of whiners and complainers, too challenging to figure out a lid......
Anything to help the lakes, oceans..  sooner than TOO late.
Also, strawberry smoothie (minus the sucrose), very good.",1,ic-tyi1jElL_umxZVh8KNA
ofPJI_-wYnt_tPF0rSR0dQ,0,2019-03-12 00:11:53,0,_hsW6fL2NXdVXK49Vb1i3w,3.0,"Convenient location since close to St. Michael's Hospital, Financial District, and the Eaton Centre, but unfortunately there are very few seats here in the cooler months. In warmer months there are many street patio seats, but in the winter there are only 4 tables inside. If you come on weekdays during meal times the lobby that it's attached to is also super crowded and the few sofas there are also occupied. Good for grab and go though since service is both friendly and speedy!",0,Zd3wzNdevk15CwMIJdbjZw
wjLaRqpdjy73o8AOADM1bg,0,2010-02-12 23:04:40,2,KqVW7be2yFgijtOvVnOfwg,5.0,"Usual, then a socialite with Hermes  everywhere including her butt crack walks in with a shocking paper pink bag from Bloor West (you know which one, the absolutely gorgeous bags designed by famous sisters) gets an extra hot, skinny late with organic soy milk with double cups and a sleeve and a tchiuwawa that is more at peace with itself than the Dalai Lama in his best days...after sipping it's Vivanno in a baby bottle.

Beat that",0,lFiRfct8K48PU3JZhSfPLQ
vtrtF2hnF9ZeXiJNcAl81g,1,2014-05-07 01:32:03,3,X8_SuI8FDQNX-YYqEroVGw,2.0,"I went to buy a medium roast coffee today at 5:30pm.  I have to say that the cashier was pretty rude.  Well maybe not...you have to tell me.  Perhaps she had a bad day or something.  I went up to her and said ""Hi There!"" with a smile...she stared at me and said nothing.  I said ""ok then I want a tall medium roast pike"".  She didn't say anything and began to ring it up and looked away but didn't ask if I wanted anything else.  I said ""Hold on! I have a $1 off coupon"".  She just stared at me and says nothing again!  So I guess that weird stare was a signal for me to show her the coupon.  I pulled out my phone and showed it to her and she looks at her computer and punches it in.  Hands me the coffee and looks away.  I wasn't sure if I should leave or not at that point.  There was no finish. She didn't ask me if I wanted a receipt or not...nothing!  I did all the talking in the relationship!  Then I thought to myself, maybe she doesn't understand or speak English.  Nope, she was doing that pretty well with her fellow staff.  It was probably one of the most awkward services I've ever had at a Starbucks.  I think if you don't enjoy speaking to strangers or don't like people, you should not be working in any type of customer service position.  It got weird.",1,zsna_iioQVRKVNn3NLUjMA
ZPm0sW2v9sjbwzhm-_ssnQ,1,2012-02-10 06:10:56,1,BuZ2oCvYV1ER9zDw78cp_A,3.0,"There are how many Starbucks along Yonge Street??? I really lose count. Seems like there are one at every corner?!

This Starbucks is located a few Block North of Eglinton.

Smallish in size. The tables are really close together and I felt like I am bump into everything and everyone when I walk in!

I was hoping there are more tables downstairs but ended up the stair leads to 2 washrooms. 

The bar stools facing Yonge Street does give me a good view of the busy Yonge Street!",2,CxDOIDnH8gp9KXzpBHJYXw
F5_iJtwu4b2_JEryCczvDA,0,2015-05-03 00:00:36,0,QeAPEL4v8MoQGt98wH2POA,2.0,"I was craving a cranberry muffin--but after I looked at the fruit flies ""blowing"" the pastries in the display case, I changed my mind.   And it's waaay too crowded to get a beverage and something to eat and relax for a bit.   Pastries are too expensive to be blown by fruit flies.   Staff is friendly, but the prices, bugs and overcrowding are too much.",0,LT2-4hL9-Ozxj1zMzKIc2g
yklSVLflZ02xaoylbjtRjw,0,2019-11-29 04:08:59,0,5y45dbr0LP6vrOoUFccnww,4.0,"This is probably one of the smallest locations I've been to in the city but service was fast. I also loved the board filled with pictures of dogs enjoying their puppacinos  -- very cute touch! 

I went with the Caramel Brulée Latte but made with almond milk which is definitely one of my holiday favourites that I look forward to every year.",0,GZODRhmi-uUWKmWntTXujw
YcEFxkRQVJdj3UI3DjhA5w,1,2013-10-11 14:01:49,3,s9-MQlRSbgRienVrvbZOFg,2.0,"good locations, yes great seating, but one of the ladies who works there gives you massive attitude when you ask about pricing on the drinks.

she also hates men, as per her comment.

so basically I am not coming here ever again.

Writing to starbucks headquarters about this one",2,w-zbeDbHvELwcQcQUsRfig
BgftrM9F8Gp7VoCmmX2Guw,1,2019-05-13 20:31:17,0,jTmrQAVyvShppn_vB0CJyg,3.0,"Looking for a cheap but hopefully decent lunch spot I decided to stop here. This newly renovated location usually has a massive lineup but I lucked out and got the one time there was no line up. Upon seeing the advertisement for the presumably new $1.99 chicken sandwich i decided to get that. What I received was completely different from the picture advertised. 

Advertised was a fried/ breaded chicken patty with lettuce and mayo on a bun. What I received was a baguette style bun with tomato, lettuce, mayo and chicken strips. Pretty sure they just used the chicken strips that they use in their wraps. The sandwich itself was flavourful and yummy. However, I don't understand why my sandwich looks completely different from the advertisement if I didn't make any changes to it. Maybe the staff wasn't trained in this new product yet? That would be understandable but then say so. Don't get someone's hopes up for one one thing then deliver a completely different product.",1,fkLVpxbHNmeqgIl7O4GztA
6rsMnUHe7Z9U5t6W4NPPkg,0,2019-02-16 16:51:39,0,NDmyJWOws0VWgvrqlei85g,4.0,"This is a pretty large Timmies but due to the number of residents in the area it could be made a tad larger. It has a nice interior with brick pillars, high ceilings, and a fire place in the corner. The dining area wraps around the window area. There is a patio outside for use in the warmer weather. Overall service is decent and friendly with quick service.",0,RdZ-UV47t1KSmzprFNTj-Q
F5_iJtwu4b2_JEryCczvDA,0,2019-08-14 22:07:34,0,IU4OMy43pRZfRsgoNsQ9SQ,4.0,This is my favourite Starbucks in the city. The volume of clients is pretty steady and they know what I order every day. It's the usual. Tall blonde  usually for here and I am a spiller. Sometimes I get a couple shots of flavour like raspberry or vanilla.,0,7zKksGyRGJBteT-FlB9cqQ
3Ht66Q5QqWaazRy30Oi2GQ,0,2019-06-03 17:23:13,0,2FpTwjMUzxvEmWqP9n-EuQ,4.0,"So you'll find all sorts of folk getting their coffee fix here. A lot of public servants, local residents, and students. It is every Starbucks you've ever encountered. The app is useable here, so you can place your order, walk up to the counter, pick it up, & go.",0,GMGL8uAIQncWfi7aSsA16Q
yklSVLflZ02xaoylbjtRjw,1,2014-06-06 20:13:10,1,VdBO3qMFRnOfNKl1ptjuvw,2.0,"This is another Starbucks within a 5 minutes of walking distance.

well, service wise is a tad bit so-so comparing to other Starbucks. they didn't ask me my name for the drink I order, the female server stare at me when the male server spilled my drink, I didn't even take the drink yet.

and I guess he had to speed up to cover for the loss(?), the drink he make had just a shot too much of sweets (syrup), and much less ice so the drink isn't as cold.

they are always packed during the morning rush hours, and I guess they have the no so great staff for the slower afternoon shift...",2,5S8awuCJpaAFvcYlMis2EQ
wCM0-gRwgIKBMnKKCTDarQ,5,2011-11-29 05:02:56,4,LGGBXiUfEHs3EZKPBIK5dw,5.0,"This seemingly small Starbucks opened up recently, and it's terrible, you shouldn't come here. 
.
.
.
.
Okay, fine. It was one of the best SBx that I've ever been to but I want to keep it a secret. 

High ceilings, and ample working space, including a nice communal wooden table - this was one of the better Coffice's I've been to. There's plenty of plugs every where. 

Even though there wasn't a lot of seating, I felt if crowded, it wouldn't feel teeny like the other ones in the area. 

Why, they opened up one so close to an established location beats me. (at Bathrust and Wilson) 

Free parking after 6pm and weekends on the street adjacent to it.",6,0BBUmH7Krcax1RZgbH4fSA
KwwbRKtKO8BLQn5nPSpkZw,2,2019-04-24 04:33:48,0,RkjLqRnRWubH_b8YH0oAbQ,5.0,Hall of Fame Coffee and Donuts near the Hall of Fame. Does it get better? No. If you give this less than 5 stars you hate Canada and the Hockey Gods will have no mercy on your soul.,1,7dwh3pL2tbSeSvL0qLzUrw
vtrtF2hnF9ZeXiJNcAl81g,1,2013-05-23 17:20:18,1,zb-PEMUJ3YNmcBFF1gYLqQ,3.0,"This Starbucks is always over crowded and you would be lucky to find somewhere to sit.

It's a shame because the staff are pretty nice and sometimes people take it out on them. It isn't their fault all the seats are taken, maybe Bayview Village needs its own Starbucks rather then only having this tiny one inside Chapters? 

Your next location would be at the Canadian Tire Gar Bar which does have a nice patio for the summer and somewhere to sit!",1,qoS4nIc5MlfF_j8DkYHBgw
