address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
60 Tuxedo Court,"{'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': 'None', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'None', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True'}",98WwIFhpPdg2Wk4EQet5Tg,"Bakeries, Food, Restaurants, Cafes, Coffee & Tea",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.7798382591,-79.2323733447,Tim Hortons,M1H 2Y9,3,2.0,ON
152 Park Lawn Road,"{'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",w3P07vQtizAE1bdodMnoSA,"Coffee & Tea, Food, Donuts",Toronto,,1,43.6282517,-79.4895714,Tim Horton's,M8Y 3H8,9,3.0,ON
77 Lower Jarvis Street,"{'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True'}",-wVY4n2kHXz38kT7Uy0BOQ,"Bagels, Food, Donuts, Coffee & Tea",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",1,43.6477040939,-79.3705069274,Tim Hortons,M5E 1R8,5,4.0,ON
415 Danforth Rd,"{'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}",CW5ETQiBwrYU7X6WCTzIqg,"Food, Coffee & Tea, Donuts, Ice Cream & Frozen Yogurt",Toronto,,1,43.7064987,-79.2684042,Tim Hortons,M1L 3X6,4,2.0,ON
2 Queen St E,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}",8eeRctF8Tvv9TBTz7n4hGQ,"Donuts, Coffee & Tea, Food",Toronto,,1,43.6527954,-79.3788429,Tim Hortons,M5C 3G7,9,2.5,ON
246 Bloor Street W,"{'Alcohol': ""u'none'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",YPLJPAHy_byhlrwceIbN9Q,"Breakfast & Brunch, Sandwiches, Restaurants, Coffee & Tea, Food",Toronto,"{'Monday': '5:0-2:0', 'Tuesday': '5:0-2:0', 'Wednesday': '5:0-2:0', 'Thursday': '5:0-2:0', 'Friday': '5:0-2:0', 'Saturday': '5:0-2:0', 'Sunday': '5:0-2:0'}",1,43.6682968,-79.3977184,Tim Hortons,M5S 1V4,29,2.0,ON
444 Yonge Street,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}",8MHEYBkI6vpyNEYiP3wvQQ,"Coffee & Tea, Food",Toronto,,1,43.6611610549,-79.3833049453,Tim Hortons,M5B 2H4,18,3.0,ON
537 Parliament Street,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}",kOH7_hNinrKx0v5Qc6Fp4A,"Coffee & Tea, Bakeries, Food, Sandwiches, Restaurants, Breakfast & Brunch",Toronto,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",1,43.665773,-79.3684189,Tim Hortons,M4X 1P3,11,2.5,ON
3400 Victoria Park Avenue,"{'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False'}",PRf_7iSN4hvWuX0jOUAnoA,"Coffee & Tea, Breakfast & Brunch, Restaurants, Sandwiches, Food",Toronto,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",1,43.8042555645,-79.3373565003,Tim Hortons,M1W 2J6,3,4.0,ON
175 Dundas Street E,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'""}",0UozbinRIQcEvjWTB_dHcw,"Coffee & Tea, Bakeries, Food",Toronto,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",1,43.6569488143,-79.3743002415,Tim Horton's,M5A 1Z4,5,2.0,ON
1 Mt Pleasant Road,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True'}",OGG2JNqU410lgKqc9JUQDg,"Coffee & Tea, Food",Toronto,,1,43.6700271,-79.379377,Tim Hortons,M4Y 3B1,3,2.0,ON
731 Eastern Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}",wfiKgzubn1cnVUBODsoJ_w,"Bakeries, Restaurants, Cafes, Coffee & Tea, Food",Toronto,,1,43.6593885,-79.3300086,Tim Hortons,M4M 3H6,9,2.5,ON
952 King Street W,"{'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",cmzL5S9QOjeiU3YzopM3JA,"Food, Coffee & Tea, Delis, Sandwiches, Restaurants",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.6422375,-79.4125368,Tim Hortons,M6K 1E4,8,4.0,ON
2625 Weston Road,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '3', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}",QUJqxy__Mbs-vhK4o9k8pQ,"Coffee & Tea, Bakeries, Food, Canadian (New), Restaurants",Toronto,,1,43.7121594474,-79.5349207429,Tim Hortons,M9N 3W1,5,3.0,ON
595 Bay Street,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True'}",-IzV9Xtwdnh8CCvTPwdIfw,"Coffee & Tea, Food",Toronto,,1,43.6559041,-79.383606,Tim Hortons,M7A 2C7,6,2.5,ON
750 Dundas Street W,"{'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}""}",QHH56JTPGjG3R20OJf0EFQ,"Food, Restaurants, Bakeries, Cafes, Coffee & Tea",Toronto,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",1,43.6524067,-79.4064392,Tim Hortons,M6J 3S3,11,3.5,ON
335 Parliament,"{'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'""}",KE9zSVRiWi0GmZAq5PoimA,"Restaurants, Canadian (New)",Toronto,,1,43.6597550133,-79.3660517782,Tim Horton's,M5A 2Z3,4,3.0,ON
2575 Danforth Avenue,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",eyQDJfboFWatb7PKs0t3zw,"Donuts, Coffee & Tea, Food, Bagels",Toronto,,1,43.6882339533,-79.300733824,Tim Hortons,M4C 1L5,12,1.5,ON
65 Queen St W,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'NoiseLevel': ""u'loud'"", 'HasTV': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'""}",xur6vu3ApyBU9ccz8_bRdg,"Food, Restaurants, Cafes",Toronto,,1,43.6516225,-79.382267,Tim Horton's,M5H 2M5,8,2.0,ON
73 Front St E,{'RestaurantsPriceRange2': '1'},hsgtedqml9ZDB2cbTZe_mA,"Donuts, Coffee & Tea, Food",Toronto,,0,43.6486942,-79.3731313,Tim Hortons,M5E 1B8,5,3.0,ON
3300 Bloor Street W,"{'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",pGyv0WO5Ot9L_qgausyorw,"Coffee & Tea, Food, Donuts",Toronto,,1,43.645378,-79.522303,Tim Hortons,M8X 1E9,4,2.5,ON
563 Sherbourne Street,,0gfwX0wTbx9B7P2AfoJL1Q,"Breakfast & Brunch, Donuts, Coffee & Tea, Food, Restaurants, Bakeries",Toronto,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",1,43.6698863244,-79.3756731833,Tim Hortons,M4X 1W7,5,2.0,ON
88 Queens Quay W,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",-Cwc_lnYxb9LR4qEbfWE2w,"Coffee & Tea, Food, Donuts",Toronto,"{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0'}",1,43.6411532734,-79.3785306977,Tim Hortons,M5J,3,4.5,ON
479 Dundas Street W,"{'Caters': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}",6J1L4-V6B1cSxJBADix0Kw,"Donuts, Food, Bagels, Coffee & Tea",Toronto,,1,43.6529895782,-79.3970634585,Tim Hortons,M5T 1G8,3,3.0,ON
751 Don Mills Road,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True'}",XglMkgLbu2U0wsbLTOQhxw,"Donuts, Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Bakeries",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.7138965446,-79.3358159882,Tim Hortons,M3C 1S3,6,3.5,ON
380 Weston Road,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",FwqGbKV1SAG1iKmHVcRfSQ,"Cafes, Restaurants, Food, Coffee & Tea",Toronto,,1,43.6804894,-79.4759035,Tim Hortons,M6N 5H1,7,2.0,ON
2480 Gerrard Street,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'WiFi': ""'free'""}",HBfQjGoM2da8yjpigqhRSA,"Food, Coffee & Tea",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.6874497,-79.2862534,Tim Hortons,M1N 4C3,4,2.0,ON
2571 Saint Clair Avenue W,"{'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",u_yraIMlz1BMVd7TZUDkrA,"Coffee & Tea, Food",Toronto,,1,43.6677316,-79.4880088,Tim Hortons,M6N 1L3,5,3.5,ON
148 Simcoe Street,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True'}",OOR7VcqIARWprmRH9NWEMA,"Delicatessen, Coffee & Tea, Donuts, Food",Toronto,,1,43.6497483,-79.387175,Tim Hortons,M5H 3E5,10,2.0,ON
3222 Yonge St,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",vOZvmOrzx3TbFUWZSgzwTw,"Restaurants, Cafes, Food",Toronto,,1,43.7288337,-79.4034703,Tim Hortons,M4N 2L2,4,3.0,ON
170 University Avenue,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False'}",6qBpzAjYiv9zEcWWVUHVPw,"Bagels, Coffee & Tea, Bakeries, Donuts, Food",Toronto,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",1,43.6478833787,-79.3850146607,Tim Hortons,M5H 3B3,9,3.5,ON
50 Bloor St W,,0RI5iyFuxO_QPcmsV8Dl2w,"Restaurants, Fast Food",Toronto,,1,43.6703401,-79.3882622,Tim Hortons,M4W 1A1,4,2.0,ON
680 Sheppard Avenue W,"{'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True'}",NTuvt9fOpPnC2CkvVDG5_w,"Bagels, Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Bakeries",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.7547531128,-79.4432983398,Tim Hortons,M3H 2S5,16,2.5,ON
91 Danforth Avenue,,SUKs1RfBMczpaHulOsmlmQ,"Breakfast & Brunch, Restaurants, Bakeries, Sandwiches, Coffee & Tea, Food",Toronto,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}",1,43.6760785,-79.3584529,Tim Hortons,M4K 1N2,3,1.5,ON
547 Gerrard Street E,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",plzFeomPpalUbxi-7EcCjg,"Bakeries, Food, Coffee & Tea, Coffee Roasteries, Desserts",Toronto,,1,43.6646941,-79.3548845,Tim Hortons,M4M 1X7,3,2.5,ON
733 Kipling Avenue,"{'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'WiFi': ""'free'"", 'Caters': 'True', 'NoiseLevel': ""u'average'""}",Ai4n7V09AEvMHVbY_6bCoA,"Cafes, Restaurants",Toronto,,1,43.6264469678,-79.5287147393,Tim Hortons,M8Z 5G5,3,2.5,ON
726 Bloor St W,"{'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}",j-u1rC9zRW6D7oiK89QpQA,"Cafes, Restaurants, Sandwiches",Toronto,,1,43.6637562,-79.4181861,Tim Hortons,M6G 4A1,9,2.5,ON
"Toronto International Airport, Terminal 3 Arrival Level, F1","{'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'True'}",CvIcDNGBMQDRfA1zpGmQfg,"Food, Restaurants, Cafes, Coffee & Tea, Donuts, Sandwiches",Toronto,,1,43.685660765,-79.6206445471,Tim Hortons,,13,3.0,ON
1733 Eglinton Avenue E,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",7esFF4cro9SasTxXv1FDAw,"Food, Coffee & Tea",Toronto,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-18:0', 'Sunday': '11:0-17:0'}",1,43.72589105,-79.3132320419,Tim Horton's,M4A 1J8,7,3.5,ON
"900 Dufferin Street, Unit 0565","{'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'True'}",ukauxVJZHFbtHeOAKIMkBQ,"Bakeries, Coffee & Tea, Food",Toronto,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",1,43.6562242,-79.4355773,Tim Horton's,M6H 4B1,4,4.0,ON
2696-2708 Keele Street,"{'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True'}",OaKWXPZl3yfEbhcGWFGTCw,"Fast Food, Food, Restaurants, Coffee & Tea",Toronto,,1,43.7256175,-79.4818989,Tim Hortons,M3M 3G5,5,1.0,ON
"Terminal 1, Lester B. Pearson International Airport","{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}",ZprB2IRXOwbzemNBFuIlZQ,"Food, Donuts, Bakeries, Coffee & Tea",Toronto,,0,43.6840683,-79.6104138,Tim Hortons,L5P 1B2,6,3.0,ON
200 Front Street W,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'loud'"", 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",IFLaJq1N5-_fbdNyymbkqw,"Bakeries, Restaurants, Fast Food, Food, Coffee & Tea",Toronto,,1,43.6449355,-79.386151,Tim Hortons,M5V 3K2,10,4.0,ON
